# Sarasa
206,217
206,230
206,168
206,198
206,68
206,19
206,49
206,221
206,151
206,102
206,53
206,132
206,83
206,34
206,147
206,210
206,223
206,166
206,117
206,196
206,47
206,81
206,111
206,214
206,62
206,13
206,92
206,145
206,96
206,175
206,205
206,26
206,56
206,190
206,37
206,218
206,60
206,90
206,41
206,120
206,207
206,154
206,105
206,184
206,169
206,209
206,16
206,118
206,211
206,99
206,50
206,182
206,133
206,163
206,44
206,178
206,25
206,167
206,97
206,48
206,29
206,161
206,191
206,23
206,4
206,248
206,176
206,76
206,106
206,57
206,110
206,170
206,185
206,2
206,241
206,36
206,200
206,243
206,119
206,149
206,100
206,164
206,11
206,245
206,94
206,45
206,75
206,234
206,247
206,177
206,128
206,79
206,158
206,236
206,249
206,173
206,203
206,162
206,43
206,73
206,24
206,54
206,188
206,240
206,126
206,77
206,156
206,107
206,58
206,137
206,122
206,18
206,229
206,141
206,186
206,3
206,82
206,33
206,231
206,244
206,135
206,86
206,165
206,116
206,67
206,233
206,246
206,150
206,222
206,180
206,235
206,80
206,195
206,12
206,224
206,237
206,65
206,95
206,46
206,189
206,129
206,89
206,40
206,174
206,123
206,74
217,206
217,187
217,4
217,138
217,19
217,219
217,151
217,102
217,53
217,132
217,83
217,34
217,221
217,166
217,117
217,47
217,28
217,223
217,200
217,81
217,160
217,111
217,11
217,145
217,205
217,56
217,7
217,209
217,139
217,90
217,41
217,218
217,105
217,184
217,35
217,207
217,188
217,99
217,152
217,182
217,133
217,163
217,44
217,186
217,216
217,167
217,97
217,127
217,108
217,244
217,131
217,210
217,112
217,246
217,195
217,42
217,76
217,8
217,87
217,38
217,110
217,189
217,140
217,193
217,174
217,204
217,155
217,6
217,85
217,17
217,179
217,130
217,243
217,64
217,94
217,45
217,147
217,128
217,109
217,247
217,211
217,162
217,192
217,9
217,236
217,249
217,24
217,54
217,238
217,126
217,77
217,156
217,107
217,137
217,18
217,240
217,190
217,141
217,171
217,201
217,22
217,101
217,52
217,82
217,63
217,229
217,86
217,67
217,146
217,231
217,199
217,16
217,180
217,220
217,1
217,31
217,61
217,12
217,235
217,114
217,65
217,144
217,125
217,197
217,148
217,178
217,208
217,25
217,159
217,89
217,70
217,226
217,212
217,123
217,153
217,104
217,134
32,101
32,29
32,222
32,143
32,35
32,156
32,90
32,145
32,23
32,37
32,4
32,213
32,226
32,160
32,215
32,149
32,162
32,204
32,2
32,138
32,85
32,219
32,17
32,140
32,87
32,208
32,155
32,76
32,197
32,131
32,144
32,91
32,212
32,67
32,188
32,80
32,135
32,148
32,69
32,24
32,137
32,20
32,71
32,192
32,205
32,247
32,18
32,60
32,73
32,194
32,14
32,207
32,128
32,141
32,3
32,75
32,130
32,64
32,198
32,119
32,240
32,132
32,53
32,187
32,12
32,121
32,242
32,134
32,27
32,55
32,176
32,68
32,125
32,246
32,180
32,114
32,248
32,48
32,169
32,50
32,184
32,19
32,105
32,52
32,65
32,186
32,228
32,41
32,175
32,109
32,28
32,9
32,164
32,177
32,232
32,13
32,58
32,179
32,100
32,221
32,113
32,181
32,115
32,236
32,22
32,36
32,157
32,49
32,170
32,225
32,38
32,159
32,51
32,93
32,214
32,227
32,161
32,1
32,31
32,95
32,216
32,42
32,163
32,218
32,231
32,152
32,44
32,165
32,99
32,33
32,46
32,167
101,32
101,62
101,13
101,139
101,11
101,128
101,56
101,7
101,37
101,90
101,41
101,71
101,198
101,187
101,5
101,35
101,134
101,39
101,20
101,99
101,191
101,84
101,246
101,138
101,44
101,180
101,193
101,114
101,97
101,182
101,116
101,237
101,184
101,239
101,173
101,76
101,27
101,107
101,87
101,38
101,120
