# Sarasa
165,216
165,7
165,37
165,192
165,205
165,60
165,139
165,194
165,16
165,196
165,209
165,39
165,118
165,69
165,50
165,198
165,211
165,122
165,103
165,84
165,187
165,14
165,44
165,202
165,48
165,127
165,29
165,108
165,59
165,244
165,142
165,246
165,23
165,76
165,106
165,57
165,8
165,87
165,38
165,195
165,140
165,184
165,2
165,155
165,186
165,55
165,36
165,175
165,149
165,130
165,243
165,177
165,0
165,64
165,15
165,45
165,179
165,247
165,128
165,79
165,168
165,249
165,9
165,43
165,73
165,24
165,225
165,126
165,156
165,227
165,88
165,240
165,18
165,141
165,229
165,242
165,52
165,3
165,82
165,33
165,218
165,231
165,135
165,86
165,116
165,67
165,233
165,150
165,1
165,31
165,61
165,222
165,12
165,235
165,169
165,114
165,224
165,46
165,123
165,74
165,153
165,104
165,134
165,157
165,4
165,138
165,68
165,19
165,219
165,49
165,208
165,102
165,53
165,132
165,34
165,113
165,210
165,223
165,47
165,28
165,212
165,32
165,62
165,145
165,203
165,26
216,165
216,234
216,247
216,169
216,199
216,150
216,180
216,236
216,39
216,69
216,20
216,50
216,114
216,144
216,240
216,197
216,148
216,44
216,178
216,129
216,208
216,25
216,229
216,48
216,212
216,108
216,172
216,123
216,153
216,244
216,142
216,206
216,23
216,138
216,76
216,27
216,106
216,38
216,235
216,72
216,151
216,102
216,224
216,237
216,2
216,136
216,166
216,55
216,6
216,85
216,115
216,66
216,200
216,17
216,160
216,100
216,130
216,30
216,164
216,194
216,145
216,175
216,205
216,64
216,15
216,45
216,219
216,209
216,79
216,109
216,173
216,124
216,203
216,154
216,223
216,43
216,73
216,54
216,188
216,58
216,18
216,103
216,182
216,163
216,227
216,22
216,101
216,52
216,3
216,82
216,167
216,116
216,131
216,1
216,214
216,61
216,42
216,65
216,46
216,125
216,110
216,170
216,40
216,204
216,104
216,168
216,198
216,68
216,202
216,19
216,49
216,183
216,0
216,213
216,53
216,83
216,34
216,98
216,158
216,181
216,162
216,51
216,111
216,62
216,13
216,126
216,26
216,56
216,190
216,7
216,141
216,201
216,60
216,90
216,120
216,71
216,135
206,217
206,104
206,230
206,198
206,157
206,187
206,219
206,232
206,68
206,202
206,19
206,183
206,72
206,151
206,102
206,132
206,34
206,210
206,223
206,136
206,28
206,225
206,51
206,81
206,32
206,111
206,62
206,92
206,216
206,145
206,205
206,56
206,218
206,60
206,139
206,90
206,120
206,105
206,5
206,169
206,209
206,199
206,16
206,39
206,118
206,69
206,211
206,99
206,152
206,213
206,103
206,133
206,84
206,163
206,197
206,44
206,178
206,167
206,97
206,48
206,127
206,108
206,191
206,142
206,23
206,248
206,27
206,87
206,38
206,140
206,170
206,121
206,185
206,155
206,85
206,66
206,200
206,17
206,100
206,30
206,11
206,245
206,45
206,247
206,98
206,177
206,128
206,79
206,236
206,249
206,143
206,173
206,203
206,162
206,192
206,43
206,73
206,24
206,188
206,126
206,77
206,137
206,88
206,122
206,229
206,171
206,201
206,22
206,101
206,52
206,3
206,82
206,135
206,116
206,67
206,246
206,150
206,1
206,80
206,31
206,61
206,195
206,42
206,237
206,65
206,144
206,95
206,46
206,125
206,189
206,239
206,129
206,40
206,204
206,172
206,123
206,153
217,206
217,187
217,138
217,230
217,49
217,72
217,102
217,53
217,34
217,113
217,185
217,136
217,196
217,28
217,223
217,51
217,81
217,160
217,13
217,92
217,164
217,194
217,11
217,145
